track,note,velocity,time,anomaly
1,61,0,60,0
1,63,51,0,0
1,63,0,60,0
1,65,81,0,1
1,62,0,0,2
1,66,55,0,0
1,66,0,60,0
1,68,67,0,0
1,68,0,120,0
1,73,54,120,0
1,73,0,60,0
1,75,55,0,0
1,75,0,60,0
1,77,58,0,0
1,78,65,60,2
1,78,60,0,0
1,78,0,60,0
1,80,71,0,0
1,80,0,120,0
1,85,58,120,0
1,85,0,60,0
1,87,59,0,0
1,87,0,60,0
1,89,62,0,0
1,77,67,60,2
1,90,63,0,0
1,90,0,60,0
1,92,75,0,0
1,92,0,120,0
1,85,77,240,0
1,89,77,0,0
1,97,90,0,0
1,97,0,120,0
1,89,0,0,0
1,72,29,360,3
1,97,86,0,0
1,89,72,0,0
1,85,72,0,0
1,85,0,120,0
1,89,0,0,0
1,97,0,0,0
1,80,78,120,0
1,85,78,0,0
1,92,91,0,0
1,92,0,120,0
1,85,0,0,0
1,80,0,0,0
1,77,69,240,0
1,80,69,0,0
1,89,82,0,0
1,89,0,120,0
1,80,0,0,0
1,77,0,0,0
1,77,69,0,0
1,80,69,0,0
1,89,82,0,0
1,89,0,120,0
1,80,0,0,0
1,77,0,0,0
1,73,68,480,0
1,77,68,0,0
1,80,68,0,0
1,85,81,0,0
1,85,0,120,0
1,73,0,0,0
1,77,0,0,0
1,80,0,0,0
1,73,75,0,0
1,77,75,0,0
1,80,75,0,0
1,85,89,0,0
1,85,0,120,0
1,73,0,0,0
1,77,0,360,1
1,80,0,0,0
1,72,70,120,0
1,76,70,0,0
1,80,70,0,0
1,84,83,0,0
1,84,0,120,0
1,72,0,0,0
1,76,0,0,0
1,77,0,0,1
1,73,75,120,0
1,77,75,0,0
1,80,75,0,0
1,85,89,0,0
1,85,0,120,0
1,73,0,0,0
1,77,0,0,0
1,80,0,0,0
1,77,70,360,0
1,80,70,0,0
1,86,70,0,0
1,89,79,0,0
1,89,0,120,0
1,77,0,1320,1
1,80,0,0,0
1,86,0,0,0
1,73,73,240,0
1,85,87,0,0
1,85,0,120,0
1,73,0,0,0
1,86,82,0,0
1,74,70,0,0
1,74,0,120,0
1,86,0,0,0
1,75,74,120,0
1,78,74,0,0
1,81,74,0,0
1,87,88,0,0
1,87,0,120,0
1,75,0,0,0
1,78,0,0,0
1,81,0,0,0
1,71,66,240,0
1,83,79,0,0
1,83,0,120,0
1,71,0,0,0
1,72,66,0,0
1,78,118,150,3
1,84,0,120,0
1,72,0,0,0
1,79,75,120,0
1,95,12,1440,3
1,91,94,0,0
1,91,0,120,0
1,83,0,0,0
1,79,0,0,0
1,87,79,1320,0
1,78,66,0,0
1,75,66,0,0
1,75,0,120,0
1,78,0,0,0
1,87,0,0,0
1,84,73,240,0
1,75,62,0,0
1,72,62,60,1
1,72,0,120,0
1,75,0,0,0
1,84,0,0,0
1,72,66,0,0
1,75,66,0,0
1,84,79,0,0
1,84,0,120,0
1,75,0,0,0
1,72,0,0,0
1,69,61,480,0
1,72,61,0,0
1,69,94,0,2
1,81,0,120,0
1,72,0,0,0
1,69,0,0,0
1,69,64,0,0
1,72,111,0,1
1,81,79,0,0
1,81,0,120,0
1,72,0,0,0
1,74,31,1440,3
1,66,61,360,0
1,78,72,0,0
1,78,0,60,0
1,66,39,0,1
1,63,57,60,0
1,75,68,0,0
1,75,0,60,0
1,63,0,0,0
1,62,57,60,0
1,74,68,0,0
1,74,0,60,0
1,73,0,0,1
1,60,57,60,0
1,72,68,0,0
1,72,0,60,0
1,60,0,0,0
1,67,64,60,0
1,71,64,0,0
1,79,76,0,0
1,68,41,60,3
1,71,0,0,0
1,67,0,0,0
1,87,79,1320,0
1,78,66,0,0
1,75,66,0,0
1,75,55,60,2
1,78,0,0,0
1,87,0,0,0
1,84,73,240,0
1,75,62,0,0
1,72,62,0,0
1,72,0,120,0
1,75,0,0,0
1,84,0,0,0
1,72,66,0,0
1,75,66,0,0
1,84,79,0,0
1,84,0,120,0
1,75,0,0,0
1,72,0,0,0
1,69,61,480,0
1,72,61,0,0
1,81,72,0,0
1,81,0,120,0
1,72,0,0,0
1,69,0,0,0
1,69,64,0,0
1,72,64,0,0
1,81,79,0,0
1,70,38,120,2
1,72,0,0,0
1,69,0,0,0
1,66,127,480,2
1,78,72,0,0
1,78,0,60,0
1,78,77,60,3
1,63,57,60,0
1,75,68,0,0
1,75,0,60,0
1,63,0,0,0
1,62,57,60,0
1,74,68,0,0
1,74,0,60,0
1,62,0,0,0
1,60,57,60,0
1,72,68,0,0
1,61,56,480,3
1,60,0,0,0
1,67,64,60,0
1,71,64,0,0
1,79,76,0,0
1,79,0,120,0
1,71,0,0,0
1,67,0,0,0
1,62,55,240,0
1,62,0,120,0
1,60,56,120,0
1,60,0,120,0
1,59,58,120,0
1,59,0,120,0
1,57,59,120,0
1,57,0,120,0
1,55,61,120,0
1,55,0,120,0
1,68,62,120,0
1,68,0,120,0
1,66,63,120,0
1,66,0,120,0
